F-At1,F-At2,F-At3,F-At4,F-At5,F-At6,F-At7,F-At8,F-At9,F-At10,F-At11,F-At12,F-At13,F-At14,F-At15,F-At16,A-Actual,Predicted,P-L8,P-L2,P-L1,P-L4,P-L6,P-L0,P-L5,P-L9,P-L7,P-L3,pred_nb,pred_3nn,pred2_nn
19.0,80.0,46.0,100.0,46.0,66.0,28.0,35.0,0.0,12.0,24.0,1.0,63.0,0.0,100.0,1.0,L2,L2,0.001,0.961,0.001,0.001,0.011000000000000001,0.0,0.009000000000000001,0.0,0.015,0.001,L2,L2,L2
4.0,87.0,53.0,100.0,76.0,78.0,47.0,51.0,97.0,38.0,100.0,11.0,46.0,0.0,0.0,7.0,L3,L3,0.0,0.001,0.006999999999999999,0.012,0.001,0.001,0.001,0.0,0.011000000000000001,0.966,L3,L3,L3
0.0,95.0,62.0,100.0,96.0,71.0,58.0,36.0,31.0,0.0,100.0,20.0,94.0,38.0,1.0,42.0,L7,L7,0.0,0.003,0.0,0.0,0.11699999999999999,0.013999999999999999,0.004,0.0,0.653,0.21,L8,L7,L7
0.0,94.0,50.0,100.0,68.0,71.0,59.0,35.0,45.0,0.0,18.0,27.0,47.0,40.0,100.0,39.0,L7,L7,0.011000000000000001,0.33899999999999997,0.015,0.006,0.002,0.0,0.177,0.0,0.45,0.001,L8,L1,L1
0.0,66.0,63.0,77.0,100.0,100.0,80.0,93.0,60.0,69.0,43.0,45.0,37.0,21.0,50.0,0.0,L1,L1,0.0,0.016,0.9690000000000001,0.001,0.0,0.0,0.006,0.001,0.004,0.003,L1,L1,L1
79.0,100.0,46.0,82.0,13.0,52.0,0.0,18.0,48.0,0.0,100.0,18.0,58.0,37.0,0.0,27.0,L6,L6,0.002,0.01,0.0,0.01,0.9590000000000001,0.005,0.002,0.0,0.009000000000000001,0.004,L6,L6,L6
92.0,100.0,83.0,89.0,37.0,59.0,0.0,27.0,30.0,0.0,100.0,8.0,90.0,30.0,20.0,23.0,L6,L6,0.006,0.009000000000000001,0.0,0.0,0.972,0.001,0.0,0.001,0.012,0.0,L6,L6,L6
0.0,92.0,45.0,100.0,53.0,68.0,40.0,33.0,31.0,0.0,5.0,32.0,47.0,43.0,100.0,45.0,L7,L5,0.02,0.263,0.018000000000000002,0.008,0.008,0.001,0.54,0.0,0.142,0.0,L5,L2,L2
0.0,100.0,60.0,97.0,100.0,73.0,82.0,36.0,64.0,0.0,88.0,15.0,89.0,38.0,23.0,40.0,L7,L7,0.0,0.001,0.0,0.0,0.002,0.006,0.002,0.0,0.8,0.188,L8,L3,L7
32.0,64.0,0.0,65.0,1.0,20.0,46.0,0.0,91.0,21.0,100.0,66.0,64.0,100.0,15.0,92.0,L0,L0,0.009000000000000001,0.0,0.0,0.006,0.003,0.968,0.006,0.0,0.006999999999999999,0.0,L0,L0,L0
41.0,69.0,78.0,60.0,100.0,100.0,37.0,97.0,57.0,69.0,89.0,54.0,66.0,7.0,0.0,0.0,L9,L3,0.0,0.001,0.371,0.001,0.0,0.0,0.0,0.004,0.009000000000000001,0.614,L3,L3,L5
100.0,100.0,85.0,97.0,65.0,65.0,49.0,33.0,46.0,0.0,86.0,10.0,47.0,24.0,0.0,19.0,L6,L6,0.011000000000000001,0.004,0.0,0.0,0.915,0.001,0.0,0.001,0.067,0.0,L5,L6,L6
0.0,88.0,48.0,98.0,100.0,100.0,80.0,67.0,46.0,34.0,13.0,0.0,24.0,32.0,77.0,41.0,L7,L7,0.001,0.043,0.1,0.0,0.0,0.0,0.01,0.0,0.8140000000000001,0.031,L8,L2,L2
100.0,100.0,66.0,86.0,41.0,58.0,24.0,29.0,27.0,0.0,79.0,2.0,56.0,21.0,0.0,26.0,L6,L6,0.005,0.018000000000000002,0.0,0.0,0.956,0.001,0.001,0.0,0.019,0.0,L6,L6,L6
0.0,94.0,39.0,100.0,54.0,63.0,55.0,20.0,47.0,0.0,19.0,32.0,58.0,35.0,100.0,36.0,L7,L2,0.009000000000000001,0.742,0.006999999999999999,0.015,0.003,0.0,0.171,0.0,0.053,0.001,L8,L2,L1
100.0,88.0,32.0,100.0,0.0,64.0,55.0,31.0,40.0,0.0,5.0,30.0,55.0,66.0,91.0,98.0,L8,L8,0.897,0.005,0.0,0.0,0.006,0.02,0.011000000000000001,0.043,0.019,0.0,L8,L8,L8
27.0,99.0,2.0,62.0,0.0,21.0,39.0,0.0,86.0,17.0,100.0,55.0,80.0,93.0,33.0,100.0,L0,L0,0.004,0.0,0.0,0.003,0.005,0.973,0.006999999999999999,0.0,0.006999999999999999,0.0,L0,L0,L0
36.0,79.0,20.0,100.0,67.0,81.0,53.0,43.0,0.0,20.0,8.0,25.0,59.0,0.0,100.0,17.0,L2,L2,0.006,0.963,0.001,0.001,0.005,0.0,0.019,0.0,0.005,0.0,L2,L2,L2
44.0,79.0,19.0,60.0,6.0,14.0,55.0,0.0,100.0,34.0,92.0,79.0,35.0,100.0,0.0,69.0,L0,L0,0.016,0.0,0.0,0.011000000000000001,0.004,0.9540000000000001,0.006999999999999999,0.001,0.006999999999999999,0.0,L0,L0,L0
60.0,100.0,46.0,70.0,9.0,40.0,0.0,38.0,57.0,31.0,100.0,53.0,91.0,36.0,75.0,0.0,L4,L4,0.001,0.134,0.0,0.6559999999999999,0.204,0.001,0.001,0.001,0.0,0.003,L4,L4,L4
82.0,62.0,85.0,100.0,28.0,91.0,48.0,54.0,99.0,74.0,100.0,35.0,66.0,0.0,0.0,2.0,L9,L9,0.003,0.0,0.10099999999999999,0.003,0.001,0.003,0.0,0.884,0.003,0.001,L9,L9,L9
57.0,100.0,100.0,100.0,53.0,91.0,22.0,66.0,67.0,48.0,91.0,20.0,50.0,0.0,0.0,8.0,L5,L9,0.001,0.011000000000000001,0.006999999999999999,0.019,0.17300000000000001,0.001,0.0,0.401,0.047,0.341,L3,L5,L5
63.0,93.0,69.0,100.0,38.0,67.0,16.0,31.0,43.0,4.0,100.0,22.0,48.0,25.0,0.0,0.0,L6,L6,0.001,0.012,0.0,0.006999999999999999,0.965,0.002,0.0,0.0,0.008,0.005,L6,L6,L6
0.0,55.0,57.0,76.0,100.0,100.0,73.0,83.0,71.0,57.0,79.0,32.0,89.0,6.0,93.0,0.0,L1,L1,0.0,0.095,0.892,0.001,0.0,0.0,0.004,0.002,0.003,0.003,L1,L1,L1
14.0,87.0,44.0,65.0,71.0,100.0,0.0,87.0,44.0,69.0,94.0,72.0,100.0,23.0,36.0,0.0,L9,L3,0.0,0.012,0.021,0.337,0.002,0.003,0.004,0.001,0.0,0.621,L1,L5,L5
27.0,97.0,0.0,57.0,6.0,14.0,58.0,0.0,100.0,30.0,100.0,72.0,57.0,100.0,11.0,74.0,L0,L0,0.005,0.0,0.0,0.006,0.004,0.972,0.008,0.0,0.006,0.0,L0,L0,L0
0.0,100.0,49.0,99.0,83.0,73.0,79.0,36.0,67.0,0.0,51.0,16.0,47.0,38.0,100.0,38.0,L7,L7,0.004,0.127,0.004,0.002,0.0,0.0,0.027999999999999997,0.0,0.83,0.005,L8,L2,L2
69.0,72.0,100.0,100.0,35.0,91.0,0.0,57.0,59.0,60.0,100.0,61.0,71.0,25.0,18.0,0.0,L9,L9,0.002,0.001,0.193,0.034,0.003,0.001,0.0,0.765,0.001,0.001,L5,L5,L5
89.0,100.0,38.0,85.0,8.0,54.0,0.0,20.0,45.0,0.0,100.0,12.0,88.0,40.0,29.0,39.0,L6,L6,0.004,0.011000000000000001,0.0,0.004,0.9640000000000001,0.005,0.001,0.0,0.009000000000000001,0.001,L6,L6,L6
0.0,90.0,38.0,100.0,77.0,95.0,68.0,69.0,87.0,50.0,100.0,19.0,70.0,0.0,32.0,6.0,L3,L3,0.0,0.006999999999999999,0.001,0.006999999999999999,0.001,0.0,0.0,0.0,0.009000000000000001,0.975,L1,L3,L3
100.0,83.0,29.0,71.0,0.0,85.0,63.0,100.0,100.0,79.0,96.0,52.0,92.0,26.0,100.0,0.0,L9,L9,0.042,0.002,0.006,0.036000000000000004,0.0,0.004,0.0,0.91,0.0,0.0,L8,L9,L9
14.0,84.0,24.0,100.0,81.0,89.0,42.0,65.0,27.0,47.0,100.0,37.0,71.0,12.0,0.0,0.0,L3,L3,0.0,0.021,0.0,0.005,0.027000000000000003,0.0,0.0,0.0,0.003,0.943,L3,L3,L3
0.0,96.0,21.0,97.0,79.0,100.0,100.0,98.0,67.0,76.0,48.0,50.0,33.0,23.0,31.0,0.0,L7,L3,0.0,0.361,0.011000000000000001,0.068,0.0,0.0,0.003,0.0,0.001,0.555,L1,L3,L3
22.0,100.0,1.0,52.0,63.0,67.0,62.0,21.0,0.0,0.0,4.0,59.0,28.0,96.0,100.0,97.0,L5,L5,0.079,0.094,0.0,0.002,0.002,0.004,0.7879999999999999,0.0,0.031,0.0,L8,L5,L5
0.0,59.0,20.0,79.0,100.0,100.0,100.0,90.0,60.0,67.0,33.0,44.0,7.0,22.0,33.0,0.0,L1,L1,0.0,0.018000000000000002,0.862,0.017,0.0,0.0,0.018000000000000002,0.0,0.003,0.08199999999999999,L1,L1,L1
31.0,94.0,100.0,100.0,66.0,96.0,5.0,79.0,0.0,50.0,69.0,37.0,92.0,10.0,22.0,0.0,L5,L6,0.004,0.235,0.003,0.006999999999999999,0.5770000000000001,0.0,0.0,0.10099999999999999,0.038,0.035,L1,L8,L8
100.0,89.0,58.0,100.0,29.0,72.0,70.0,75.0,79.0,49.0,87.0,8.0,43.0,0.0,0.0,8.0,L9,L9,0.002,0.003,0.002,0.002,0.024,0.001,0.0,0.941,0.013999999999999999,0.012,L3,L5,L5
41.0,75.0,46.0,100.0,87.0,86.0,70.0,53.0,38.0,25.0,0.0,19.0,53.0,18.0,100.0,0.0,L2,L2,0.004,0.847,0.13,0.0,0.0,0.0,0.003,0.003,0.012,0.0,L2,L2,L1
47.0,96.0,100.0,100.0,53.0,93.0,15.0,74.0,46.0,58.0,77.0,34.0,51.0,9.0,0.0,0.0,L5,L9,0.002,0.012,0.025,0.025,0.192,0.001,0.0,0.505,0.039,0.19899999999999998,L3,L5,L5
23.0,96.0,0.0,61.0,2.0,20.0,37.0,0.0,75.0,19.0,100.0,53.0,95.0,93.0,55.0,100.0,L0,L0,0.006999999999999999,0.0,0.0,0.006999999999999999,0.004,0.9670000000000001,0.011000000000000001,0.0,0.004,0.0,L0,L0,L0
54.0,94.0,100.0,100.0,60.0,99.0,25.0,75.0,41.0,58.0,73.0,39.0,44.0,10.0,0.0,0.0,L5,L9,0.002,0.018000000000000002,0.016,0.016,0.165,0.001,0.0,0.64,0.035,0.107,L3,L5,L5
90.0,100.0,53.0,73.0,19.0,46.0,0.0,16.0,41.0,0.0,100.0,8.0,81.0,26.0,20.0,29.0,L6,L6,0.002,0.021,0.0,0.004,0.956,0.002,0.001,0.0,0.011000000000000001,0.003,L6,L6,L6
55.0,100.0,16.0,79.0,0.0,39.0,5.0,0.0,61.0,1.0,100.0,31.0,67.0,61.0,5.0,67.0,L0,L0,0.002,0.0,0.0,0.009000000000000001,0.446,0.528,0.01,0.0,0.004,0.0,L8,L6,L0
84.0,97.0,40.0,79.0,0.0,39.0,9.0,0.0,62.0,26.0,100.0,67.0,71.0,100.0,15.0,80.0,L0,L0,0.14400000000000002,0.0,0.0,0.005,0.109,0.71,0.012,0.001,0.018000000000000002,0.0,L8,L0,L0
21.0,87.0,49.0,100.0,96.0,87.0,53.0,63.0,65.0,48.0,100.0,21.0,55.0,0.0,0.0,5.0,L3,L3,0.0,0.006,0.0,0.004,0.003,0.0,0.0,0.0,0.015,0.972,L3,L3,L3
60.0,91.0,0.0,85.0,19.0,37.0,82.0,27.0,31.0,0.0,3.0,30.0,40.0,74.0,100.0,100.0,L5,L8,0.679,0.114,0.0,0.001,0.006,0.006,0.16699999999999998,0.0,0.027000000000000003,0.0,L8,L8,L8
64.0,100.0,15.0,77.0,0.0,45.0,100.0,59.0,84.0,78.0,58.0,90.0,56.0,44.0,67.0,0.0,L4,L4,0.024,0.008,0.0,0.5670000000000001,0.0,0.013000000000000001,0.0,0.386,0.0,0.0,L4,L4,L4
11.0,100.0,0.0,86.0,2.0,66.0,26.0,47.0,81.0,44.0,100.0,40.0,83.0,20.0,79.0,0.0,L4,L4,0.0,0.006999999999999999,0.0,0.9590000000000001,0.004,0.009000000000000001,0.001,0.001,0.0,0.02,L4,L4,L4
0.0,100.0,10.0,86.0,14.0,67.0,32.0,50.0,71.0,51.0,82.0,37.0,89.0,18.0,100.0,0.0,L4,L4,0.0,0.032,0.001,0.9079999999999999,0.001,0.002,0.003,0.001,0.0,0.053,L1,L4,L4
40.0,98.0,17.0,76.0,0.0,28.0,35.0,0.0,84.0,25.0,100.0,70.0,55.0,100.0,4.0,95.0,L0,L0,0.006999999999999999,0.0,0.0,0.004,0.008,0.965,0.008,0.0,0.008,0.0,L0,L0,L0
35.0,93.0,94.0,100.0,100.0,94.0,44.0,82.0,47.0,48.0,98.0,31.0,58.0,6.0,0.0,0.0,L5,L3,0.0,0.016,0.004,0.002,0.015,0.0,0.0,0.027999999999999997,0.049,0.885,L3,L3,L5
0.0,83.0,30.0,100.0,61.0,78.0,64.0,39.0,52.0,0.0,31.0,24.0,61.0,48.0,100.0,57.0,L7,L5,0.036000000000000004,0.048,0.023,0.01,0.001,0.006,0.483,0.0,0.39299999999999996,0.0,L8,L1,L1
8.0,97.0,14.0,72.0,0.0,35.0,10.0,0.0,69.0,18.0,100.0,53.0,90.0,90.0,25.0,100.0,L0,L0,0.002,0.0,0.0,0.003,0.006,0.976,0.006,0.0,0.006999999999999999,0.0,L0,L0,L0
0.0,63.0,63.0,33.0,72.0,0.0,20.0,9.0,58.0,42.0,100.0,74.0,56.0,100.0,7.0,71.0,L8,L0,0.002,0.0,0.001,0.0,0.001,0.805,0.085,0.0,0.106,0.0,L5,L0,L0
95.0,100.0,57.0,84.0,33.0,50.0,22.0,12.0,66.0,0.0,100.0,24.0,47.0,22.0,0.0,6.0,L6,L6,0.002,0.021,0.0,0.006999999999999999,0.95,0.002,0.001,0.0,0.012,0.004,L6,L6,L6
48.0,86.0,16.0,51.0,0.0,11.0,37.0,0.0,77.0,29.0,100.0,66.0,81.0,100.0,31.0,92.0,L0,L0,0.01,0.0,0.0,0.006,0.006999999999999999,0.958,0.013000000000000001,0.0,0.005,0.0,L0,L0,L0
87.0,78.0,50.0,94.0,16.0,59.0,0.0,19.0,45.0,0.0,99.0,24.0,100.0,63.0,67.0,100.0,L0,L8,0.45299999999999996,0.0,0.0,0.0,0.12300000000000001,0.298,0.001,0.021,0.10400000000000001,0.0,L8,L6,L0
17.0,100.0,0.0,81.0,2.0,62.0,42.0,46.0,100.0,52.0,79.0,39.0,77.0,19.0,89.0,0.0,L4,L4,0.0,0.004,0.004,0.9420000000000001,0.001,0.009000000000000001,0.002,0.003,0.0,0.035,L4,L4,L4
0.0,92.0,35.0,100.0,80.0,99.0,70.0,53.0,55.0,0.0,35.0,13.0,56.0,31.0,100.0,32.0,L7,L2,0.002,0.589,0.039,0.008,0.0,0.0,0.028999999999999998,0.0,0.301,0.033,L8,L1,L2
26.0,79.0,0.0,49.0,14.0,0.0,74.0,15.0,100.0,61.0,62.0,100.0,9.0,77.0,1.0,26.0,L0,L0,0.003,0.0,0.002,0.267,0.004,0.6940000000000001,0.028999999999999998,0.0,0.0,0.0,L0,L0,L0
77.0,100.0,28.0,80.0,4.0,52.0,2.0,23.0,44.0,0.0,100.0,11.0,51.0,28.0,0.0,14.0,L6,L6,0.002,0.017,0.0,0.011000000000000001,0.951,0.003,0.002,0.0,0.008,0.006,L6,L6,L6
100.0,98.0,60.0,100.0,12.0,99.0,28.0,64.0,73.0,58.0,78.0,21.0,39.0,0.0,0.0,3.0,L5,L9,0.003,0.008,0.01,0.02,0.115,0.0,0.0,0.825,0.008,0.011000000000000001,L3,L5,L5
23.0,65.0,37.0,100.0,72.0,83.0,64.0,45.0,36.0,12.0,0.0,3.0,48.0,10.0,100.0,0.0,L2,L2,0.001,0.58,0.386,0.001,0.0,0.0,0.004,0.001,0.024,0.003,L2,L1,L1
46.0,100.0,4.0,75.0,7.0,24.0,53.0,0.0,100.0,21.0,89.0,68.0,44.0,97.0,0.0,88.0,L0,L0,0.006999999999999999,0.0,0.0,0.004,0.008,0.963,0.006999999999999999,0.0,0.009000000000000001,0.0,L0,L0,L0
100.0,100.0,49.0,88.0,20.0,56.0,7.0,19.0,46.0,0.0,95.0,17.0,51.0,22.0,0.0,7.0,L6,L6,0.003,0.028999999999999998,0.0,0.005,0.948,0.002,0.001,0.0,0.009000000000000001,0.003,L6,L6,L6
4.0,73.0,44.0,100.0,83.0,81.0,55.0,43.0,12.0,15.0,0.0,22.0,52.0,20.0,100.0,0.0,L2,L2,0.002,0.9390000000000001,0.027000000000000003,0.002,0.001,0.0,0.016,0.0,0.013000000000000001,0.002,L2,L2,L2
79.0,98.0,0.0,87.0,39.0,48.0,95.0,13.0,28.0,0.0,46.0,40.0,100.0,77.0,58.0,100.0,L8,L8,0.725,0.019,0.0,0.001,0.044000000000000004,0.157,0.022000000000000002,0.003,0.028999999999999998,0.0,L8,L8,L8
0.0,100.0,53.0,99.0,66.0,67.0,59.0,33.0,53.0,0.0,36.0,18.0,38.0,42.0,100.0,42.0,L7,L7,0.009000000000000001,0.079,0.005,0.002,0.002,0.001,0.109,0.0,0.792,0.001,L8,L1,L1
9.0,81.0,5.0,24.0,54.0,0.0,99.0,38.0,100.0,94.0,48.0,100.0,8.0,56.0,0.0,4.0,L0,L1,0.0,0.003,0.39899999999999997,0.34,0.0,0.009000000000000001,0.059000000000000004,0.0,0.0,0.19,L8,L0,L4
58.0,50.0,88.0,84.0,100.0,100.0,84.0,60.0,80.0,19.0,40.0,0.0,0.0,4.0,64.0,5.0,L1,L1,0.001,0.001,0.77,0.0,0.0,0.0,0.001,0.002,0.225,0.0,L1,L7,L7
16.0,95.0,39.0,100.0,67.0,82.0,48.0,57.0,87.0,36.0,100.0,12.0,49.0,0.0,0.0,3.0,L3,L3,0.0,0.003,0.001,0.009000000000000001,0.004,0.001,0.0,0.0,0.012,0.971,L3,L3,L3
44.0,83.0,58.0,67.0,66.0,100.0,35.0,78.0,93.0,79.0,100.0,33.0,59.0,0.0,0.0,28.0,L9,L3,0.0,0.0,0.026000000000000002,0.01,0.001,0.005,0.0,0.004,0.001,0.9520000000000001,L3,L3,L5
55.0,100.0,22.0,77.0,2.0,47.0,0.0,16.0,46.0,0.0,100.0,10.0,80.0,30.0,31.0,16.0,L6,L6,0.001,0.008,0.0,0.015,0.9540000000000001,0.005,0.002,0.0,0.005,0.011000000000000001,L6,L6,L6
59.0,100.0,38.0,81.0,14.0,54.0,0.0,26.0,51.0,13.0,100.0,32.0,84.0,28.0,70.0,0.0,L4,L6,0.001,0.139,0.0,0.21100000000000002,0.642,0.001,0.0,0.001,0.0,0.006,L8,L6,L4
35.0,100.0,0.0,71.0,32.0,50.0,95.0,54.0,100.0,78.0,85.0,70.0,76.0,35.0,71.0,0.0,L4,L4,0.002,0.012,0.0,0.8270000000000001,0.0,0.027999999999999997,0.001,0.081,0.0,0.05,L4,L4,L4
0.0,73.0,48.0,91.0,62.0,100.0,56.0,46.0,71.0,12.0,100.0,16.0,42.0,6.0,15.0,0.0,L1,L3,0.0,0.001,0.075,0.025,0.002,0.001,0.001,0.0,0.018000000000000002,0.877,L1,L3,L3
54.0,100.0,0.0,78.0,47.0,62.0,63.0,20.0,13.0,0.0,18.0,49.0,40.0,95.0,100.0,95.0,L5,L8,0.525,0.19399999999999998,0.0,0.002,0.009000000000000001,0.002,0.257,0.0,0.011000000000000001,0.0,L8,L5,L5
90.0,100.0,39.0,78.0,4.0,49.0,0.0,18.0,59.0,0.0,100.0,24.0,41.0,39.0,10.0,13.0,L6,L6,0.002,0.008,0.0,0.019,0.953,0.006,0.002,0.0,0.006999999999999999,0.003,L6,L6,L6
35.0,100.0,35.0,87.0,14.0,62.0,0.0,35.0,35.0,16.0,97.0,34.0,100.0,26.0,89.0,0.0,L4,L4,0.001,0.342,0.0,0.41100000000000003,0.24,0.0,0.0,0.001,0.0,0.005,L8,L4,L4
47.0,100.0,0.0,72.0,0.0,38.0,82.0,30.0,100.0,65.0,87.0,95.0,77.0,47.0,62.0,0.0,L4,L4,0.009000000000000001,0.003,0.0,0.804,0.001,0.099,0.0,0.084,0.0,0.001,L4,L4,L4
13.0,72.0,27.0,98.0,93.0,100.0,100.0,75.0,58.0,54.0,85.0,37.0,56.0,14.0,0.0,0.0,L3,L3,0.0,0.021,0.001,0.004,0.0,0.0,0.0,0.001,0.013000000000000001,0.9590000000000001,L3,L3,L3
43.0,84.0,0.0,77.0,48.0,37.0,28.0,0.0,1.0,25.0,68.0,57.0,100.0,97.0,21.0,100.0,L8,L0,0.055,0.0,0.0,0.001,0.059000000000000004,0.836,0.035,0.0,0.015,0.0,L8,L8,L8
23.0,69.0,60.0,33.0,48.0,0.0,0.0,19.0,48.0,50.0,100.0,81.0,68.0,100.0,17.0,71.0,L8,L0,0.003,0.0,0.0,0.002,0.006,0.955,0.026000000000000002,0.0,0.008,0.0,L5,L0,L0
45.0,100.0,4.0,91.0,40.0,77.0,51.0,76.0,72.0,49.0,100.0,22.0,69.0,0.0,0.0,3.0,L9,L3,0.0,0.006999999999999999,0.0,0.025,0.032,0.001,0.0,0.0,0.001,0.9329999999999999,L3,L3,L3
56.0,100.0,24.0,73.0,0.0,37.0,8.0,2.0,74.0,5.0,100.0,36.0,41.0,34.0,27.0,0.0,L6,L6,0.001,0.001,0.0,0.078,0.893,0.016,0.004,0.0,0.002,0.004,L6,L6,L6
100.0,100.0,66.0,90.0,26.0,66.0,0.0,40.0,4.0,12.0,62.0,0.0,80.0,19.0,10.0,16.0,L6,L6,0.005,0.015,0.0,0.0,0.971,0.0,0.0,0.001,0.008,0.0,L6,L6,L6
48.0,100.0,4.0,73.0,0.0,42.0,71.0,34.0,100.0,60.0,95.0,72.0,58.0,36.0,29.0,0.0,L4,L4,0.002,0.004,0.0,0.9329999999999999,0.004,0.04,0.001,0.013999999999999999,0.0,0.003,L4,L4,L4
21.0,80.0,60.0,95.0,100.0,100.0,55.0,87.0,37.0,52.0,76.0,28.0,46.0,2.0,0.0,0.0,L5,L3,0.0,0.012,0.003,0.0,0.001,0.0,0.0,0.001,0.024,0.9590000000000001,L3,L3,L3
100.0,100.0,64.0,81.0,39.0,55.0,24.0,26.0,37.0,0.0,76.0,11.0,41.0,24.0,0.0,10.0,L6,L6,0.003,0.027999999999999997,0.0,0.001,0.948,0.001,0.001,0.0,0.016,0.001,L6,L6,L6
0.0,100.0,45.0,99.0,83.0,79.0,71.0,39.0,66.0,0.0,100.0,23.0,55.0,40.0,6.0,48.0,L7,L7,0.0,0.0,0.0,0.0,0.040999999999999995,0.047,0.004,0.0,0.804,0.105,L8,L3,L7
35.0,94.0,0.0,66.0,51.0,54.0,48.0,13.0,1.0,0.0,17.0,47.0,35.0,94.0,100.0,100.0,L5,L5,0.17600000000000002,0.11,0.0,0.002,0.005,0.003,0.6809999999999999,0.0,0.023,0.0,L8,L5,L5
61.0,97.0,0.0,88.0,57.0,60.0,75.0,16.0,4.0,0.0,2.0,49.0,24.0,98.0,100.0,100.0,L5,L8,0.552,0.233,0.0,0.001,0.006999999999999999,0.001,0.192,0.0,0.013999999999999999,0.0,L8,L5,L5
0.0,99.0,27.0,100.0,49.0,83.0,51.0,55.0,43.0,29.0,44.0,3.0,72.0,0.0,100.0,2.0,L2,L2,0.0,0.82,0.003,0.022000000000000002,0.0,0.0,0.002,0.0,0.006999999999999999,0.145,L2,L1,L1
84.0,76.0,80.0,100.0,5.0,88.0,0.0,60.0,76.0,63.0,100.0,62.0,83.0,30.0,79.0,0.0,L9,L9,0.006999999999999999,0.002,0.09699999999999999,0.08800000000000001,0.0,0.001,0.0,0.804,0.0,0.0,L9,L9,L9
0.0,93.0,46.0,100.0,94.0,90.0,83.0,52.0,69.0,14.0,49.0,0.0,49.0,28.0,100.0,28.0,L7,L7,0.001,0.27699999999999997,0.022000000000000002,0.003,0.0,0.0,0.01,0.0,0.595,0.092,L8,L1,L2
0.0,86.0,34.0,100.0,60.0,86.0,42.0,60.0,70.0,43.0,100.0,26.0,70.0,8.0,29.0,0.0,L3,L3,0.0,0.003,0.002,0.02,0.002,0.001,0.0,0.0,0.004,0.968,L1,L3,L3
21.0,100.0,4.0,74.0,0.0,30.0,32.0,0.0,81.0,20.0,100.0,59.0,76.0,96.0,25.0,90.0,L0,L0,0.004,0.0,0.0,0.004,0.006,0.973,0.006999999999999999,0.0,0.006,0.0,L0,L0,L0
34.0,100.0,22.0,67.0,0.0,36.0,34.0,23.0,86.0,30.0,100.0,61.0,94.0,33.0,91.0,0.0,L4,L4,0.001,0.013000000000000001,0.0,0.9640000000000001,0.008,0.01,0.001,0.001,0.0,0.002,L4,L4,L4
32.0,88.0,65.0,100.0,83.0,76.0,50.0,55.0,94.0,38.0,100.0,12.0,52.0,0.0,0.0,1.0,L3,L3,0.0,0.005,0.001,0.009000000000000001,0.005,0.0,0.0,0.001,0.023,0.9570000000000001,L3,L3,L3
39.0,100.0,6.0,71.0,0.0,36.0,61.0,26.0,100.0,47.0,98.0,69.0,80.0,35.0,75.0,0.0,L4,L4,0.002,0.006,0.0,0.943,0.003,0.033,0.001,0.01,0.0,0.002,L4,L4,L4
84.0,100.0,53.0,78.0,18.0,50.0,0.0,20.0,39.0,0.0,100.0,14.0,70.0,37.0,3.0,34.0,L6,L6,0.003,0.013000000000000001,0.0,0.005,0.96,0.003,0.001,0.0,0.012,0.003,L6,L6,L6
2.0,100.0,74.0,100.0,100.0,76.0,65.0,46.0,35.0,15.0,17.0,0.0,0.0,33.0,74.0,37.0,L7,L7,0.002,0.042,0.004,0.0,0.001,0.0,0.018000000000000002,0.0,0.929,0.003,L8,L7,L7
12.0,74.0,66.0,73.0,100.0,100.0,39.0,96.0,0.0,68.0,62.0,70.0,49.0,40.0,27.0,0.0,L9,L1,0.001,0.467,0.511,0.001,0.0,0.0,0.013000000000000001,0.001,0.004,0.002,L5,L1,L1
37.0,85.0,73.0,100.0,100.0,77.0,72.0,50.0,99.0,39.0,84.0,9.0,40.0,0.0,0.0,14.0,L3,L3,0.0,0.005,0.001,0.002,0.002,0.0,0.0,0.001,0.106,0.883,L3,L3,L3
0.0,30.0,29.0,53.0,65.0,77.0,100.0,100.0,100.0,80.0,85.0,53.0,73.0,27.0,69.0,0.0,L1,L1,0.002,0.002,0.9540000000000001,0.003,0.0,0.002,0.01,0.026000000000000002,0.0,0.001,L1,L1,L1
16.0,100.0,0.0,57.0,55.0,55.0,44.0,0.0,12.0,17.0,6.0,77.0,45.0,98.0,100.0,100.0,L6,L5,0.063,0.039,0.0,0.005,0.001,0.012,0.872,0.0,0.008,0.0,L5,L5,L5
9.0,100.0,0.0,77.0,11.0,51.0,74.0,53.0,100.0,72.0,59.0,50.0,33.0,25.0,9.0,0.0,L4,L3,0.0,0.0,0.027000000000000003,0.442,0.0,0.012,0.002,0.001,0.0,0.515,L4,L4,L4
20.0,98.0,49.0,100.0,51.0,65.0,31.0,36.0,0.0,16.0,28.0,10.0,64.0,5.0,100.0,0.0,L2,L2,0.002,0.953,0.0,0.003,0.016,0.0,0.016,0.0,0.008,0.002,L2,L2,L2
46.0,100.0,19.0,77.0,0.0,49.0,0.0,20.0,42.0,0.0,100.0,7.0,77.0,28.0,27.0,17.0,L6,L6,0.0,0.005,0.0,0.013999999999999999,0.948,0.006,0.002,0.0,0.006,0.019,L6,L6,L6
